Reward,Won Hand,Trials
-104950,0,94070
-104960,-1,94070
-104970,-1,94071
-104970,0,94073
-104980,-1,94073
-104970,1,94075
-104960,1,94076
-104950,1,94077
-104960,-1,94078
-104970,-1,94078
-104970,0,94080
-104960,1,94081
-104970,-1,94081
-104960,1,94083
-104970,-1,94083
-104980,-1,94084
-104990,-1,94085
-104990,0,94087
-104980,1,94088
-104970,1,94089
-104960,1,94090
-104970,-1,94091
-104980,-1,94091
-104970,1,94093
-104980,-1,94093
-104970,1,94095
-104960,1,94096
-104950,1,94097
-104940,1,94098
-104950,-1,94098
-104940,1,94100
-104930,1,94101
-104940,-1,94101
-104950,-1,94102
-104960,-1,94103
-104960,0,94105
-104970,-1,94105
-104980,-1,94107
-104990,-1,94107
-105000,-1,94108
-105010,-1,94109
-105020,-1,94110
-105020,0,94112
-105030,-1,94112
-105040,-1,94114
-105050,-1,94114
-105040,1,94116
-105050,-1,94116
-105040,1,94118
-105030,1,94119
-105020,1,94120
-105030,-1,94121
-105040,-1,94121
-105030,1,94123
-105020,1,94124
-105030,-1,94125
-105020,1,94126
-105010,1,94127
-105000,1,94128
-105010,-1,94128
-105000,1,94130
-105010,-1,94131
-105020,-1,94131
-105030,-1,94133
-105020,1,94134
-105010,1,94135
-105000,1,94136
-104990,1,94137
-104980,1,94138
-104990,-1,94138
-105000,-1,94140
-104990,1,94141
-105000,-1,94141
-105010,-1,94143
-105020,-1,94143
-105010,1,94145
-105020,-1,94146
-105030,-1,94146
-105020,1,94148
-105020,0,94149
-105030,-1,94150
-105040,-1,94150
-105030,1,94152
-105020,1,94153
-105030,-1,94154
-105020,1,94155
-105010,1,94156
-105020,-1,94156
-105030,-1,94157
-105040,-1,94158
-105050,-1,94160
-105060,-1,94160
-105070,-1,94161
-105080,-1,94162
-105090,-1,94163
-105080,1,94165
-105090,-1,94165
-105100,-1,94166
-105110,-1,94167
-105120,-1,94168
-105130,-1,94170
-105120,1,94171
-105110,1,94172
-105100,1,94173
-105110,-1,94173
-105120,-1,94174
-105130,-1,94176
-105140,-1,94176
-105130,1,94178
-105120,1,94179
-105130,-1,94179
-105120,1,94181
-105130,-1,94182
-105140,-1,94182
-105150,-1,94183
-105160,-1,94184
-105150,1,94186
-105150,0,94187
-105160,-1,94187
-105170,-1,94189
-105180,-1,94189
-105170,1,94191
-105170,0,94192
-105160,1,94193
-105170,-1,94193
-105160,1,94195
-105160,0,94196
-105170,-1,94197
-105160,1,94198
-105170,-1,94198
-105180,-1,94199
-105170,1,94201
-105160,1,94202
-105150,1,94203
-105160,-1,94203
-105170,-1,94205
-105180,-1,94206
-105190,-1,94206
-105180,1,94208
-105190,-1,94209
-105180,1,94210
-105170,1,94211
-105160,1,94212
-105150,1,94213
-105140,1,94214
-105150,-1,94215
-105140,1,94216
-105150,-1,94216
-105160,-1,94217
-105150,1,94219
-105140,1,94220
-105130,1,94221
-105120,1,94222
-105110,1,94223
-105100,1,94224
-105110,-1,94224
-105100,1,94226
-105110,-1,94227
-105100,1,94228
-105110,-1,94229
-105100,1,94230
-105110,-1,94230
-105100,1,94232
-105110,-1,94232
-105120,-1,94233
-105110,1,94235
-105120,-1,94236
-105110,1,94237
-105100,1,94238
-105090,1,94239
-105100,-1,94239
-105090,1,94241
-105100,-1,94241
-105090,1,94243
-105100,-1,94243
-105090,1,94245
-105080,1,94246
-105070,1,94247
-105080,-1,94247
-105090,-1,94249
-105100,-1,94249
-105110,-1,94250
-105100,1,94252
-105090,1,94253
-105100,-1,94253
-105110,-1,94254
-105120,-1,94256
-105130,-1,94257
-105120,1,94258
-105130,-1,94258
-105120,1,94260
-105110,1,94261
-105120,-1,94261
-105110,1,94263
-105100,1,94264
-105090,1,94265
-105100,-1,94266
-105090,1,94267
-105090,0,94268
-105080,1,94269
-105090,-1,94269
-105100,-1,94270
-105110,-1,94271
-105100,1,94273
-105090,1,94274
-105080,1,94275
-105080,0,94276
-105090,-1,94277
-105080,1,94278
-105070,1,94279
-105070,0,94280
-105070,0,94281
-105080,-1,94282
-105090,-1,94283
-105100,-1,94284
-105110,-1,94284
-105100,1,94286
-105110,-1,94286
-105100,1,94288
-105090,1,94289
-105080,1,94290
-105070,1,94291
-105060,1,94292
-105050,1,94293
-105060,-1,94293
-105050,1,94295
-105060,-1,94295
-105070,-1,94296
-105060,1,94298
-105050,1,94299
-105040,1,94300
-105030,1,94301
-105040,-1,94301
-105030,1,94303
-105020,1,94304
-105030,-1,94304
-105020,1,94306
-105010,1,94307
-105010,0,94308
-105020,-1,94309
-105030,-1,94309
-105040,-1,94310
-105050,-1,94311
-105040,1,94313
-105030,1,94314
-105040,-1,94314
-105050,-1,94315
-105060,-1,94316
-105070,-1,94318
-105080,-1,94318
-105090,-1,94319
-105100,-1,94320
-105090,1,94322
-105090,0,94323
-105100,-1,94324
-105110,-1,94325
-105100,1,94326
-105090,1,94327
-105100,-1,94327
-105110,-1,94328
-105110,0,94330
-105120,-1,94330
-105110,1,94332
-105100,1,94333
-105110,-1,94334
-105120,-1,94334
-105110,1,94336
-105100,1,94337
-105110,-1,94338
-105120,-1,94339
-105130,-1,94339
-105140,-1,94340
-105140,0,94342
-105130,1,94343
-105120,1,94344
-105110,1,94345
-105120,-1,94346
-105110,1,94347
-105120,-1,94347
-105120,0,94349
-105130,-1,94350
-105140,-1,94351
-105150,-1,94352
-105160,-1,94352
-105160,0,94354
-105170,-1,94354
-105160,1,94356
-105150,1,94357
-105140,1,94358
-105150,-1,94358
-105150,0,94360
-105160,-1,94361
-105150,1,94362
-105140,1,94363
-105130,1,94364
-105140,-1,94364
-105130,1,94366
-105140,-1,94367
-105150,-1,94367
-105160,-1,94368
-105160,0,94370
-105170,-1,94370
-105160,1,94372
-105170,-1,94372
-105160,1,94374
-105160,0,94375
-105170,-1,94375
-105160,1,94377
-105170,-1,94377
-105160,1,94379
-105150,1,94380
-105140,1,94381
-105130,1,94382
-105120,1,94383
-105110,1,94384
-105120,-1,94384
-105130,-1,94385
-105120,1,94387
-105110,1,94388
-105120,-1,94388
-105110,1,94390
-105100,1,94391
-105090,1,94392
-105080,1,94393
-105070,1,94394
-105080,-1,94394
-105070,1,94396
-105080,-1,94396
-105070,1,94398
-105060,1,94399
-105050,1,94400
-105040,1,94401
-105050,-1,94401
-105040,1,94403
-105030,1,94404
-105020,1,94405
-105010,1,94406
-105020,-1,94406
-105030,-1,94407
-105040,-1,94408
-105030,1,94410
-105040,-1,94410
-105040,0,94412
-105030,1,94413
-105040,-1,94413
-105030,1,94415
-105020,1,94416
-105030,-1,94417
-105020,1,94418
-105010,1,94419
-105000,1,94420
-104990,1,94421
-104980,1,94422
-104990,-1,94422
-105000,-1,94423
-105010,-1,94425
-105000,1,94426
-105000,0,94427
-105010,-1,94428
-105010,0,94429
-105020,-1,94429
-105030,-1,94430
-105040,-1,94432
-105050,-1,94432
-105040,1,94434
-105050,-1,94435
-105060,-1,94435
-105070,-1,94436
-105080,-1,94438
-105090,-1,94438
-105100,-1,94440
-105110,-1,94441
-105120,-1,94442
-105110,1,94443
-105120,-1,94443
-105130,-1,94444
-105120,1,94446
-105130,-1,94446
-105140,-1,94447
-105130,1,94449
-105140,-1,94449
-105150,-1,94450
-105160,-1,94451
-105150,1,94453
-105160,-1,94453
-105150,1,94455
-105160,-1,94456
-105150,1,94457
-105160,-1,94457
-105170,-1,94458
-105160,1,94460
-105170,-1,94461
-105160,1,94462
-105160,0,94463
-105150,1,94464
-105160,-1,94464
-105170,-1,94465
-105160,1,94467
-105150,1,94468
-105160,-1,94469
-105170,-1,94469
-105160,1,94471
-105150,1,94472
-105160,-1,94472
-105170,-1,94473
-105180,-1,94474
-105180,0,94476
-105190,-1,94476
-105200,-1,94478
-105200,0,94479
-105210,-1,94480
-105200,1,94481
-105210,-1,94482
-105220,-1,94483
-105230,-1,94483
-105230,0,94485
-105240,-1,94485
-105230,1,94487
-105220,1,94488
-105230,-1,94488
-105240,-1,94489
-105250,-1,94491
-105260,-1,94491
-105270,-1,94492
-105280,-1,94493
-105290,-1,94494
-105280,1,94496
-105270,1,94497
-105260,1,94498
-105250,1,94499
-105240,1,94500
-105230,1,94501
-105220,1,94502
-105210,1,94503
-105220,-1,94503
-105210,1,94505
-105220,-1,94506
-105210,1,94507
-105220,-1,94507
-105230,-1,94509
-105220,1,94510
-105210,1,94511
-105220,-1,94511
-105230,-1,94512
-105220,1,94514
-105230,-1,94514
-105220,1,94516
-105230,-1,94517
-105220,1,94518
-105230,-1,94519
-105240,-1,94519
-105230,1,94521
-105240,-1,94522
-105230,1,94523
-105220,1,94524
-105230,-1,94524
-105240,-1,94525
-105250,-1,94527
-105250,0,94528
-105240,1,94529
-105250,-1,94529
-105260,-1,94530
-105270,-1,94531
-105280,-1,94533
-105270,1,94534
-105280,-1,94534
-105290,-1,94535
-105300,-1,94536
-105290,1,94538
-105300,-1,94538
-105290,1,94540
-105280,1,94541
-105270,1,94542
-105280,-1,94543
-105280,0,94544
-105270,1,94545
-105260,1,94546
-105250,1,94547
-105240,1,94548
-105230,1,94549
-105220,1,94550
-105210,1,94551
-105220,-1,94551
-105210,1,94553
-105200,1,94554
-105210,-1,94554
-105220,-1,94555
-105210,1,94557
-105200,1,94558
-105190,1,94559
-105200,-1,94559
-105210,-1,94560
-105220,-1,94561
-105210,1,94563
-105220,-1,94564
-105230,-1,94565
-105240,-1,94566
-105250,-1,94567
-105260,-1,94567
-105250,1,94569
-105260,-1,94570
-105270,-1,94571
-105260,1,94572
-105250,1,94573
-105260,-1,94574
-105270,-1,94575
-105260,1,94576
-105260,0,94577
-105250,1,94578
-105260,-1,94579
-105250,1,94580
-105260,-1,94580
-105260,0,94582
-105270,-1,94582
-105280,-1,94583
-105290,-1,94585
-105300,-1,94585
-105290,1,94587
-105280,1,94588
-105270,1,94589
-105280,-1,94590
-105270,1,94591
-105280,-1,94591
-105290,-1,94592
-105280,1,94594
-105270,1,94595
-105280,-1,94595
-105270,1,94597
-105280,-1,94597
-105290,-1,94599
-105280,1,94600
-105270,1,94601
-105260,1,94602
-105250,1,94603
-105260,-1,94604
-105250,1,94605
-105240,1,94606
-105230,1,94607
-105240,-1,94608
-105250,-1,94609
-105260,-1,94609
-105250,1,94611
-105250,0,94612
-105240,1,94613
-105230,1,94614
-105240,-1,94615
-105230,1,94616
-105240,-1,94616
-105230,1,94618
-105240,-1,94618
-105230,1,94620
-105220,1,94621
-105230,-1,94621
-105220,1,94623
-105210,1,94624
-105210,0,94625
-105200,1,94626
-105210,-1,94627
-105200,1,94628
-105190,1,94629
-105200,-1,94629
-105210,-1,94630
-105200,1,94632
-105190,1,94633
-105200,-1,94634
-105190,1,94635
-105200,-1,94635
-105210,-1,94636
-105200,1,94638
-105210,-1,94638
-105220,-1,94639
-105230,-1,94641
-105220,1,94642
-105210,1,94643
-105200,1,94644
-105210,-1,94645
-105220,-1,94646
-105210,1,94647
-105220,-1,94647
-105230,-1,94649
-105240,-1,94649
-105250,-1,94650
-105260,-1,94652
-105250,1,94653
-105260,-1,94653
-105270,-1,94654
-105280,-1,94656
-105280,0,94657
-105290,-1,94657
-105300,-1,94658
-105310,-1,94659
-105320,-1,94660
-105310,1,94662
-105320,-1,94662
-105330,-1,94663
-105340,-1,94664
-105350,-1,94666
-105360,-1,94666
-105350,1,94668
-105360,-1,94668
-105370,-1,94669
-105380,-1,94670
-105390,-1,94671
-105400,-1,94672
-105410,-1,94673
-105420,-1,94674
-105430,-1,94675
-105420,1,94677
-105430,-1,94678
-105440,-1,94678
-105450,-1,94680
-105440,1,94681
-105430,1,94682
-105430,0,94683
-105420,1,94684
-105410,1,94685
-105400,1,94686
-105410,-1,94686
-105420,-1,94687
-105430,-1,94688
-105430,0,94690
-105430,0,94691
-105440,-1,94691
-105450,-1,94692
-105440,1,94694
-105450,-1,94694
-105460,-1,94695
-105470,-1,94696
-105480,-1,94697
-105470,1,94699
-105460,1,94700
-105470,-1,94700
-105480,-1,94701
-105470,1,94703
-105470,0,94704
-105460,1,94705
-105450,1,94706
-105440,1,94707
-105430,1,94708
-105440,-1,94709
-105430,1,94710
-105420,1,94711
-105410,1,94712
-105420,-1,94712
-105430,-1,94713
-105440,-1,94715
-105450,-1,94715
-105440,1,94717
-105430,1,94718
-105440,-1,94718
-105450,-1,94719
-105440,1,94721
-105440,0,94722
-105450,-1,94722
-105460,-1,94723
-105470,-1,94724
-105470,0,94726
-105460,1,94727
-105450,1,94728
-105440,1,94729
-105450,-1,94729
-105440,1,94731
-105430,1,94732
-105420,1,94733
-105410,1,94734
-105420,-1,94734
-105420,0,94736
-105430,-1,94736
-105440,-1,94737
-105450,-1,94739
-105450,0,94740
-105440,1,94741
-105450,-1,94741
-105460,-1,94742
-105470,-1,94743
-105460,1,94745
-105470,-1,94745
-105460,1,94747
-105470,-1,94747
-105460,1,94749
-105460,0,94750
-105450,1,94751
-105440,1,94752
-105440,0,94753
-105430,1,94754
-105420,1,94755
-105430,-1,94755
-105420,1,94757
-105410,1,94758
-105400,1,94759
-105410,-1,94759
-105420,-1,94760
-105430,-1,94761
-105420,1,94763
-105410,1,94764
-105400,1,94765
-105390,1,94766
-105400,-1,94766
-105390,1,94768
-105380,1,94769
-105390,-1,94769
-105400,-1,94770
-105410,-1,94771
-105400,1,94773
-105390,1,94774
-105400,-1,94774
-105410,-1,94775
-105420,-1,94776
-105430,-1,94777
-105420,1,94779
-105410,1,94780
-105420,-1,94780
-105430,-1,94781
-105420,1,94783
-105410,1,94784
-105420,-1,94784
-105430,-1,94785
-105420,1,94787
-105410,1,94788
-105400,1,94789
-105400,0,94790
-105390,1,94791
-105400,-1,94791
-105390,1,94793
-105380,1,94794
-105370,1,94795
-105360,1,94796
-105360,0,94797
-105350,1,94798
-105360,-1,94798
-105350,1,94800
-105340,1,94801
-105350,-1,94801
-105360,-1,94802
-105350,1,94804
-105360,-1,94804
-105350,1,94806
-105340,1,94807
-105350,-1,94807
-105350,0,94809
-105360,-1,94809
-105350,1,94811
-105360,-1,94811
-105370,-1,94812
-105370,0,94814
-105380,-1,94814
-105370,1,94816
-105360,1,94817
-105370,-1,94817
-105380,-1,94818
-105370,1,94820
-105380,-1,94820
-105370,1,94822
-105380,-1,94822
-105390,-1,94823
-105380,1,94825
-105370,1,94826
-105380,-1,94826
-105370,1,94828
-105360,1,94829
-105350,1,94830
-105360,-1,94830
-105350,1,94832
-105360,-1,94832
-105350,1,94834
-105360,-1,94834
-105370,-1,94835
-105380,-1,94836
-105370,1,94838
-105360,1,94839
-105350,1,94840
-105340,1,94841
-105350,-1,94841
-105340,1,94843
-105330,1,94844
-105340,-1,94844
-105350,-1,94845
-105340,1,94847
-105330,1,94848
-105340,-1,94848
-105350,-1,94849
-105360,-1,94850
-105360,0,94852
-105370,-1,94852
-105360,1,94854
-105370,-1,94854
-105380,-1,94855
-105370,1,94857
-105360,1,94858
-105350,1,94859
-105360,-1,94859
-105370,-1,94860
-105360,1,94862
-105350,1,94863
-105360,-1,94863
-105370,-1,94864
-105380,-1,94865
-105390,-1,94866
-105400,-1,94867
-105390,1,94869
-105390,0,94870
-105380,1,94871
-105390,-1,94871
-105380,1,94873
-105390,-1,94873
-105400,-1,94874
-105390,1,94876
-105400,-1,94876
-105410,-1,94877
-105420,-1,94878
-105410,1,94880
-105410,0,94881
-105400,1,94882
-105390,1,94883
-105400,-1,94883
-105410,-1,94884
-105420,-1,94885
-105420,0,94887
-105430,-1,94887
-105430,0,94889
-105420,1,94890
-105430,-1,94890
-105430,0,94892
-105420,1,94893
-105430,-1,94893
-105420,1,94895
-105410,1,94896
-105400,1,94897
-105410,-1,94897
-105420,-1,94898
-105430,-1,94899
-105440,-1,94900
-105430,1,94902
-105440,-1,94902
-105450,-1,94903
-105460,-1,94904
-105470,-1,94905
-105480,-1,94906
-105490,-1,94907
-105480,1,94909
-105490,-1,94909
-105500,-1,94910
-105490,1,94912
-105480,1,94913
-105470,1,94914
-105480,-1,94914
-105470,1,94916
-105460,1,94917
-105470,-1,94917
-105480,-1,94918
-105490,-1,94919
-105500,-1,94920
-105490,1,94922
-105480,1,94923
-105490,-1,94923
-105500,-1,94924
-105510,-1,94925
-105520,-1,94926
-105510,1,94928
-105520,-1,94929
-105530,-1,94929
-105520,1,94931
-105510,1,94932
-105500,1,94933
-105490,1,94934
-105490,0,94935
-105500,-1,94935
-105510,-1,94936
-105500,1,94938
-105490,1,94939
-105480,1,94940
-105490,-1,94940
-105490,0,94942
-105500,-1,94942
-105490,1,94944
-105480,1,94945
-105490,-1,94945
-105500,-1,94946
-105510,-1,94947
-105500,1,94949
-105510,-1,94949
-105500,1,94951
-105490,1,94952
-105490,0,94953
-105500,-1,94954
-105510,-1,94955
-105500,1,94956
-105510,-1,94956
-105500,1,94958
-105510,-1,94958
-105500,1,94960
-105510,-1,94961
-105500,1,94962
-105510,-1,94962
-105500,1,94964
-105510,-1,94964
-105500,1,94966
-105490,1,94967
-105480,1,94968
-105490,-1,94968
-105490,0,94970
-105500,-1,94970
-105500,0,94972
-105510,-1,94972
-105520,-1,94973
-105530,-1,94974
-105540,-1,94975
-105530,1,94977
-105520,1,94978
-105510,1,94979
-105500,1,94980
-105510,-1,94980
-105510,0,94982
-105510,0,94983
-105520,-1,94983
-105530,-1,94985
-105520,1,94986
-105530,-1,94986
-105540,-1,94987
-105550,-1,94988
-105560,-1,94989
-105550,1,94991
-105560,-1,94991
-105570,-1,94992
-105580,-1,94993
-105590,-1,94994
-105580,1,94996
-105570,1,94997
-105570,0,94998
-105580,-1,94999
-105590,-1,94999
-105600,-1,95001
-105610,-1,95001
-105620,-1,95002
-105630,-1,95004
-105620,1,95005
-105610,1,95006
-105620,-1,95006
-105630,-1,95007
-105640,-1,95009
-105630,1,95010
-105640,-1,95010
-105630,1,95012
-105640,-1,95012
-105640,0,95014
-105630,1,95015
-105620,1,95016
-105630,-1,95016
-105630,0,95018
-105640,-1,95018
-105630,1,95020
-105620,1,95021
-105630,-1,95021
-105640,-1,95023
-105640,0,95024
-105650,-1,95025
-105660,-1,95026
-105650,1,95027
-105660,-1,95027
-105670,-1,95029
-105670,0,95030
-105680,-1,95030
-105670,1,95032
-105680,-1,95032
-105670,1,95034
-105680,-1,95034
-105690,-1,95036
-105680,1,95037
-105690,-1,95037
-105680,1,95039
-105680,0,95040
-105670,1,95041
-105680,-1,95041
-105690,-1,95042
-105680,1,95044
-105670,1,95045
-105660,1,95046
-105670,-1,95046
-105660,1,95048
-105650,1,95049
-105640,1,95050
-105650,-1,95050
-105660,-1,95051
-105650,1,95053
-105640,1,95054
-105630,1,95055
-105640,-1,95055
-105640,0,95057
-105640,0,95058
-105640,0,95059
-105630,1,95060
-105630,0,95061
-105630,0,95062
-105620,1,95063
-105630,-1,95063
-105640,-1,95065
-105630,1,95066
-105620,1,95067
-105610,1,95068
-105610,0,95069
-105600,1,95070
-105610,-1,95070
-105620,-1,95071
-105630,-1,95072
-105620,1,95074
-105610,1,95075
-105600,1,95076
-105600,0,95077
-105590,1,95078
-105600,-1,95078
-105590,1,95080
-105590,0,95081
-105580,1,95082
-105570,1,95083
-105580,-1,95083
-105590,-1,95084
-105580,1,95086
-105590,-1,95086
-105600,-1,95087
-105610,-1,95088
-105620,-1,95089
-105630,-1,95090
-105640,-1,95091
-105630,1,95093
-105620,1,95094
-105630,-1,95094
-105640,-1,95095
-105650,-1,95096
-105640,1,95098
-105650,-1,95098
-105640,1,95100
-105650,-1,95100
-105660,-1,95101
-105670,-1,95102
-105660,1,95104
-105670,-1,95104
-105680,-1,95105
-105680,0,95107
-105690,-1,95107
-105680,1,95109
-105690,-1,95109
-105700,-1,95110
-105710,-1,95111
-105700,1,95113
-105710,-1,95113
-105720,-1,95114
-105730,-1,95115
-105740,-1,95116
-105750,-1,95117
-105760,-1,95118
-105750,1,95120
-105740,1,95121
-105730,1,95122
-105740,-1,95122
-105750,-1,95123
-105740,1,95125
-105730,1,95126
-105740,-1,95126
-105750,-1,95128
-105760,-1,95128
-105770,-1,95129
-105760,1,95131
-105760,0,95132
-105770,-1,95132
-105760,1,95134
-105770,-1,95134
-105760,1,95136
-105750,1,95137
-105760,-1,95138
-105770,-1,95139
-105780,-1,95140
-105790,-1,95140
-105780,1,95142
-105770,1,95143
-105760,1,95144
-105770,-1,95144
-105760,1,95146
-105750,1,95147
-105750,0,95148
-105760,-1,95148
-105750,1,95150
-105760,-1,95151
-105770,-1,95151
-105780,-1,95152
-105780,0,95154
-105770,1,95155
-105780,-1,95156
-105770,1,95157
-105760,1,95158
-105750,1,95159
-105760,-1,95160
-105770,-1,95160
-105780,-1,95161
-105780,0,95163
-105780,0,95164
-105770,1,95165
-105760,1,95166
-105750,1,95167
-105740,1,95168
-105730,1,95169
-105740,-1,95170
-105730,1,95171
-105740,-1,95172
-105730,1,95173
-105740,-1,95173
-105730,1,95175
-105720,1,95176
-105710,1,95177
-105720,-1,95177
-105730,-1,95178
-105740,-1,95180
-105730,1,95181
-105740,-1,95182
-105750,-1,95183
-105740,1,95184
-105730,1,95185
-105740,-1,95185
-105750,-1,95186
-105760,-1,95188
-105770,-1,95188
-105760,1,95190
-105770,-1,95190
-105780,-1,95192
-105790,-1,95192
-105800,-1,95193
-105790,1,95195
-105790,0,95196
-105780,1,95197
-105770,1,95198
-105760,1,95199
-105770,-1,95199
-105780,-1,95201
-105790,-1,95201
-105780,1,95203
-105790,-1,95204
-105780,1,95205
-105770,1,95206
-105780,-1,95207
-105780,0,95208
-105770,1,95209
-105760,1,95210
-105770,-1,95210
-105780,-1,95212
-105780,0,95213
-105770,1,95214
-105780,-1,95214
-105770,1,95216
-105780,-1,95216
-105790,-1,95217
-105780,1,95219
-105770,1,95220
-105760,1,95221
-105750,1,95222
-105760,-1,95222
-105770,-1,95224
-105760,1,95225
-105750,1,95226
-105760,-1,95226
-105770,-1,95227
-105760,1,95229
-105750,1,95230
-105760,-1,95231
-105750,1,95232
-105760,-1,95233
-105770,-1,95233
-105760,1,95235
-105770,-1,95235
-105780,-1,95236
-105790,-1,95237
-105780,1,95239
-105790,-1,95240
-105800,-1,95241
-105810,-1,95241
-105820,-1,95242
-105830,-1,95244
-105840,-1,95244
-105850,-1,95245
-105840,1,95247
-105850,-1,95247
-105860,-1,95248
-105850,1,95250
-105860,-1,95251
-105860,0,95252
-105850,1,95253
-105860,-1,95254
-105870,-1,95255
-105880,-1,95256
-105870,1,95257
-105860,1,95258
-105870,-1,95258
-105860,1,95260
-105870,-1,95260
-105880,-1,95262
-105890,-1,95263
-105880,1,95264
-105870,1,95265
-105880,-1,95265
-105870,1,95267
-105860,1,95268
-105860,0,95269
-105850,1,95270
-105860,-1,95270
-105870,-1,95271
-105870,0,95273
-105880,-1,95273
-105890,-1,95275
-105880,1,95276
-105880,0,95277
-105870,1,95278
-105860,1,95279
-105870,-1,95280
-105860,1,95281
-105850,1,95282
-105860,-1,95282
-105850,1,95284
-105840,1,95285
-105830,1,95286
-105840,-1,95286
-105830,1,95288
-105840,-1,95288
-105830,1,95290
-105840,-1,95291
-105840,0,95292
-105850,-1,95293
-105860,-1,95294
-105870,-1,95294
-105860,1,95296
-105850,1,95297
-105840,1,95298
-105830,1,95299
-105820,1,95300
-105810,1,95301
-105820,-1,95301
-105830,-1,95302
-105820,1,95304
-105830,-1,95304
-105840,-1,95305
-105850,-1,95306
-105860,-1,95307
-105850,1,95309
-105860,-1,95309
-105850,1,95311
-105860,-1,95311
-105860,0,95313
-105870,-1,95313
-105880,-1,95314
-105870,1,95316
-105880,-1,95316
-105890,-1,95317
-105900,-1,95318
-105890,1,95320
-105900,-1,95320
-105890,1,95322
-105900,-1,95323
-105890,1,95324
-105900,-1,95325
-105910,-1,95326
-105920,-1,95326
-105910,1,95328
-105900,1,95329
-105890,1,95330
-105880,1,95331
-105890,-1,95331
-105900,-1,95332
-105890,1,95334
-105880,1,95335
-105890,-1,95335
-105880,1,95337
-105890,-1,95338
-105880,1,95339
-105890,-1,95339
-105880,1,95341
-105890,-1,95341
-105880,1,95343
-105870,1,95344
-105870,0,95345
-105860,1,95346
-105870,-1,95346
-105880,-1,95347
-105870,1,95349
-105860,1,95350
-105870,-1,95351
-105860,1,95352
-105850,1,95353
-105840,1,95354
-105830,1,95355
-105840,-1,95355
-105850,-1,95356
-105860,-1,95358
-105860,0,95359
-105870,-1,95360
-105880,-1,95361
-105870,1,95362
-105860,1,95363
-105870,-1,95363
-105860,1,95365
-105870,-1,95365
-105860,1,95367
-105870,-1,95367
-105880,-1,95368
-105870,1,95370
-105880,-1,95370
-105890,-1,95371
-105880,1,95373
-105890,-1,95373
-105900,-1,95375
-105890,1,95376
-105900,-1,95376
-105910,-1,95377
-105920,-1,95378
-105910,1,95380
-105900,1,95381
-105910,-1,95382
-105920,-1,95382
-105930,-1,95383
-105940,-1,95384
-105950,-1,95385
-105940,1,95387
-105950,-1,95388
-105950,0,95389
-105960,-1,95390
-105950,1,95391
-105960,-1,95392
-105950,1,95393
-105940,1,95394
-105950,-1,95394
-105960,-1,95396
-105970,-1,95396
-105960,1,95398
-105950,1,95399
-105960,-1,95399
-105950,1,95401
-105940,1,95402
-105930,1,95403
-105920,1,95404
-105930,-1,95404
-105940,-1,95406
-105930,1,95407
-105930,0,95408
-105920,1,95409
-105930,-1,95409
-105940,-1,95410
-105940,0,95412
-105950,-1,95413
-105940,1,95414
-105950,-1,95414
-105940,1,95416
-105950,-1,95416
-105940,1,95418
-105950,-1,95418
-105960,-1,95420
-105950,1,95421
-105940,1,95422
-105950,-1,95423
-105960,-1,95423
-105950,1,95425
-105940,1,95426
-105950,-1,95426
-105940,1,95428
-105930,1,95429
-105920,1,95430
-105910,1,95431
-105920,-1,95431
-105910,1,95433
-105920,-1,95433
-105930,-1,95434
-105940,-1,95435
-105950,-1,95436
-105960,-1,95438
-105970,-1,95439
-105970,0,95440
-105970,0,95441
-105960,1,95442
-105970,-1,95442
-105960,1,95444
-105950,1,95445
-105940,1,95446
-105930,1,95447
-105930,0,95448
-105920,1,95449
-105930,-1,95449
-105940,-1,95451
-105940,0,95452
-105930,1,95453
-105920,1,95454
-105910,1,95455
-105920,-1,95455
-105910,1,95457
-105910,0,95458
-105900,1,95459
-105890,1,95460
-105880,1,95461
-105870,1,95462
-105860,1,95463
-105870,-1,95463
-105860,1,95465
-105850,1,95466
-105840,1,95467
-105850,-1,95467
-105860,-1,95468
-105850,1,95470
-105860,-1,95470
-105870,-1,95471
-105880,-1,95472
-105890,-1,95473
-105900,-1,95474
-105910,-1,95476
-105900,1,95477
-105910,-1,95477
-105900,1,95479
-105910,-1,95479
-105900,1,95481
-105900,0,95482
-105900,0,95483
-105910,-1,95483
-105920,-1,95484
-105910,1,95486
-105920,-1,95486
-105930,-1,95487
-105940,-1,95488
-105930,1,95490
-105920,1,95491
-105910,1,95492
-105900,1,95493
-105900,0,95494
-105910,-1,95495
-105910,0,95496
-105900,1,95497
-105890,1,95498
-105880,1,95499
-105890,-1,95500
-105900,-1,95501
-105910,-1,95501
-105920,-1,95502
-105930,-1,95503
-105940,-1,95504
-105950,-1,95505
-105960,-1,95507
-105970,-1,95507
-105960,1,95509
-105950,1,95510
-105960,-1,95511
-105970,-1,95511
-105960,1,95513
-105970,-1,95513
-105980,-1,95515
-105990,-1,95515
-105980,1,95517
-105990,-1,95517
-106000,-1,95518
-106010,-1,95520
-106000,1,95521
-106010,-1,95521
-106000,1,95523
-105990,1,95524
-105990,0,95525
-106000,-1,95525
-105990,1,95527
-106000,-1,95527
-106010,-1,95528
-106010,0,95530
-106000,1,95531
-105990,1,95532
-105990,0,95533
-106000,-1,95533
-106000,0,95535
-105990,1,95536
-106000,-1,95536
-106000,0,95538
-106010,-1,95539
-106000,1,95540
-105990,1,95541
